,En,VN,IOB,Intent
2657,i need a nonstop flight from atlanta to baltimore arriving between 5 pm and 730 pm,tôi cần một chuyến bay thẳng từ Atlanta đến Baltimore đến từ 5 giờ chiều đến 7 giờ 30 tối,O O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.start_time I-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time,atis_flight
2658,what does fare code y mean,mã giá vé y có nghĩa là gì,O O O O O B-fare_basis_code O,atis_abbreviation
2659,what flights go from boston to atlanta next tuesday,những chuyến bay nào đó đi từ boston đến atlanta vào thứ ba tới,O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.date_relative B-depart_date.day_name,atis_flight
2660,show flights from pittsburgh into san francisco,hiển thị các chuyến bay từ pittsburgh đến san francisco,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
2661,i would like to book a flight for august twenty seventh from baltimore to san francisco on us air,tôi muốn đặt chuyến bay vào ngày 27 tháng 8 từ baltimore đến san francisco trên đường không của chúng tôi.,O O O O O O O O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name,atis_flight
2662,what airport in new york is closest to downtown,sân bay nào ở New York gần trung tâm thành phố nhất,O O O O B-fromloc.city_name I-fromloc.city_name O B-mod O O,atis_airport
2663,i want a flight that leaves thursday around 7 pm from chicago to kansas city,tôi muốn một chuyến bay khởi hành vào khoảng 7 giờ tối thứ năm từ Chicago đến kansas city,O O O O O O O B-depart_date.day_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
2664,what flights are available monday from san francisco to pittsburgh,những chuyến bay nào có sẵn vào thứ hai từ san francisco đến pittsburgh,O O O O O B-depart_date.day_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
2665,show me the round trip tickets from baltimore to dallas,show me the round trip tickets from baltimore to dallas,O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
2666,show me the flights from baltimore to pittsburgh,chỉ cho tôi các chuyến bay từ Baltimore đến pittsburgh,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2667,what flights are there from newark to seattle on saturday,có những chuyến bay nào từ newark đến Seattle vào thứ bảy,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
2668,i'd like the lowest fare from denver to pittsburgh,tôi muốn có giá vé thấp nhất từ ​​denver đến pittsburgh,O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
2669,i want to go from denver to oakland,i want to go from denver to oakland,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2670,i want to fly from milwaukee to orlando,tôi muốn bay từ milwaukee đến orlando,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2671,give me the latest flight tomorrow on american airlines from milwaukee to tacoma,cho tôi chuyến bay muộn nhất vào ngày mai trên các hãng hàng không của Mỹ từ milwaukee đến tacoma,O O O O B-flight_mod O B-depart_date.today_relative O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name,atis_flight
2672,show me morning flights from atlanta to philadelphia,chỉ cho tôi các chuyến bay buổi sáng từ atlanta đến philadelphia,O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2673,what is the price of business class from boston to san francisco on twa,giá hạng thương gia từ boston đến san francisco trên twa là bao nhiêu,O O O O O O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_code,atis_airfare
2674,first i'd like to fly from philadelphia to dallas and fly from dallas to san francisco,đầu tiên tôi muốn bay từ philad Philadelphia đến dallas và bay từ dallas đến san francisco,O B-class_type O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
2675,show me the cheapest flight arriving in baltimore on june fourteenth starting from dallas,"chỉ cho tôi chuyến bay rẻ nhất đến Baltimore vào ngày 14 tháng 6, bắt đầu từ dallas",O O O O B-cost_relative O O O B-toloc.city_name O B-arrive_date.month_name B-arrive_date.day_number O O B-fromloc.city_name,atis_flight
2676,what would be cost of a round trip from pittsburgh to san francisco,what would be cost of a round trip from pittsburgh to san francisco,O O O O O O O B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_airfare
2677,philadelphia to san francisco monday,philad Philadelphia đến san francisco thứ hai,O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_date.day_name,atis_flight
2678,what flights go from chicago to seattle on continental airlines on saturday,những chuyến bay nào đi từ Chicago đến Seattle của các hãng hàng không lục địa vào thứ bảy,O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name O B-depart_date.day_name,atis_flight
2679,show me the cheapest one way tickets from atlanta to dallas,chỉ cho tôi vé một chiều rẻ nhất từ ​​atlanta đến dallas,O O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
2680,show me all flights from oakland to philadelphia on saturday which serve a meal,chỉ cho tôi tất cả các chuyến bay từ Oakland đến Philadelphia vào thứ bảy có phục vụ bữa ăn,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O O O B-meal,atis_flight
2681,show me the flights from dulles to san francisco leaving after 6 pm,chỉ cho tôi các chuyến bay từ xỉn đến san francisco khởi hành sau 6 giờ chiều,O O O O O O B-fromloc.airport_name O B-toloc.city_name I-toloc.city_name O B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
2682,can you tell me which flights go from memphis to tacoma and make a stop in los angeles,bạn có thể cho tôi biết chuyến bay nào đi từ memphis đến tacoma và dừng lại ở los angeles không,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O B-stoploc.city_name I-stoploc.city_name,atis_flight
2683,i need a flight on air canada from toronto to san diego with a layover in dc,tôi cần một chuyến bay trên đường hàng không canada từ Toronto đến san diego với một chặng dừng ở dc,O O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.state_code,atis_flight
2684,how many people fit on a 73s,có bao nhiêu người phù hợp với tuổi 73,O O O O O O O B-aircraft_code,atis_capacity
2685,show me the flights into love field,chỉ cho tôi các chuyến bay vào cánh đồng tình yêu,O O O O O O B-toloc.airport_name I-toloc.airport_name,atis_flight
2686,what flights are available from boston to denver today,hôm nay có những chuyến bay nào từ boston đến denver,O O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.today_relative,atis_flight
2687,please list the american airlines flights from houston to milwaukee,vui lòng liệt kê các chuyến bay của hãng hàng không Mỹ từ houston đến milwaukee,O O O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2688,list the number of flights leaving boston for dallas fort worth before 9 am in the morning,liệt kê số chuyến bay rời boston đến pháo đài dallas trước 9 giờ sáng,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O O B-depart_time.period_of_day,atis_quantity
2689,show me the flights from atlanta to baltimore,chỉ cho tôi các chuyến bay từ Atlanta đến Baltimore,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2690,does continental fly from boston to san francisco,lục địa có bay từ boston đến san francisco không,O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
2691,what flights are there from newark to tampa,có những chuyến bay nào từ newark đến tampa,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2692,how many first class flights does united have leaving from all cities today,Hôm nay có bao nhiêu chuyến bay hạng nhất của United khởi hành từ tất cả các thành phố,O O O B-class_type I-class_type O O B-airline_name O O O O O B-depart_date.today_relative,atis_quantity
2693,what are all flights from boston to pittsburgh on wednesdays,tất cả các chuyến bay từ boston đến pittsburgh vào các ngày thứ tư là gì,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
2694,show me a list of ground transportation at denver,cho tôi xem danh sách các phương tiện giao thông mặt đất tại denver,O O O O O O O O O B-city_name,atis_ground_service
2695,show me the evening flights from atlanta to boston,chỉ cho tôi các chuyến bay buổi tối từ atlanta đến boston,O O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2696,show me the flights from denver to philadelphia again,chỉ cho tôi chuyến bay từ denver đến philadelphia một lần nữa,O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
2697,what flights can i take between boston and atlanta so that when i leave boston i will have the maximum amount of time on the ground in atlanta and still return in the same day,"Tôi có thể đi những chuyến bay nào giữa boston và atlanta để khi rời boston, tôi sẽ có lượng thời gian tối đa trên mặt đất ở atlanta và vẫn quay lại trong ngày",O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O B-fromloc.city_name O O O O O O O O O O O O B-toloc.city_name O O O O O O B-return_date.date_relative,atis_flight
2698,how can i get from indianapolis to montreal in the evening,làm thế nào tôi có thể đi từ indianapolis đến Montreal vào buổi tối,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day,atis_flight
2699,what's the capacity of an f28,công suất của f28 là bao nhiêu,O O O O O O B-aircraft_code,atis_capacity
2700,show me all flights from denver to pittsburgh which serve dinner,cho tôi xem tất cả các chuyến bay từ denver đến pittsburgh có phục vụ bữa tối,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-meal_description,atis_flight
2701,which flights leaving baltimore to dallas on monday afternoon have economic class,bay nào rời Baltimore đến dallas vào chiều thứ hai có phổ thông,O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O B-class_type O,atis_flight
2702,i'd like to fly early tomorrow from columbus to minneapolis,i'd like to fly early tomorrow from columbus to minneapolis,O O O O O B-depart_time.period_mod B-depart_date.today_relative O B-fromloc.city_name O B-toloc.city_name,atis_flight
