,En,VN,IOB,Intent
3787,american airlines leaving phoenix,hãng hàng không Mỹ rời phượng hoàng,O B-airline_name I-airline_name O B-fromloc.city_name,atis_flight
3788,what kind of ground transportation is available in las vegas,what kind of ground transportation is available in las vegas,O O O O O O O O O B-city_name I-city_name,atis_ground_service
3789,i need a flight tomorrow from columbus to minneapolis,tôi cần một chuyến bay vào ngày mai từ columbus đến minneapolis,O O O O O B-depart_date.today_relative O B-fromloc.city_name O B-toloc.city_name,atis_flight
3790,what is the most expensive flight from boston to dallas round trip,what is the most expensive flight from boston to dallas round trip,O O O O B-cost_relative I-cost_relative O O B-fromloc.city_name O B-toloc.city_name B-round_trip I-round_trip,atis_flight
3791,please inform me the type of aircraft used on a flight from atlanta to denver before 12 o'clock noon,vui lòng thông báo cho tôi loại máy bay được sử dụng trên chuyến bay từ Atlanta đến Denver trước 12 giờ trưa,O O O O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time,atis_aircraft
3792,show me flights from tampa to st. louis,show me flights from tampa to st. louis,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
3793,what is the ground transportation between airport and baltimore,what is the ground transportation between airport and baltimore,O O O O O O O O O B-toloc.city_name,atis_ground_service
3794,show me the flights from love field,show me the flights from love field,O O O O O O B-fromloc.airport_name I-fromloc.airport_name,atis_flight
3795,a listing of all flights from boston to baltimore before 10 am on thursday,danh sách tất cả các chuyến bay từ boston đến baltimore trước 10 giờ sáng thứ năm,O O O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-depart_date.day_name,atis_flight
3796,flying from pittsburgh to philadelphia on us air,flying from pittsburgh to philadelphia on us air,O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name,atis_flight
3797,show me dallas ground transport,cho tôi xem phương tiện giao thông mặt đất của dallas,O O O B-city_name O O,atis_ground_service
3798,i want a flight from denver to atlanta,i want a flight from denver to atlanta,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3799,please show me airlines with round trip flights from boston to denver stop philadelphia,please show me airlines with round trip flights from boston to denver stop philadelphia,O O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O B-stoploc.city_name,atis_airline
3800,what is the cheapest flight from dallas to baltimore,chuyến bay nào rẻ nhất từ ​​Dallas đến Baltimore,O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3801,please show me flights from dallas fort worth to atlanta on monday,vui lòng chỉ cho tôi các chuyến bay từ pháo đài dallas đến atlanta vào thứ hai,O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
3802,what are the flights between pittsburgh and baltimore on august tenth,what are the flights between pittsburgh and baltimore on august tenth,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number,atis_flight
3803,list all united flights from philadelphia to san francisco,list all united flights from philadelphia to san francisco,O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
3804,what is the latest flight available between san francisco and boston,what is the latest flight available between san francisco and boston,O O O O B-flight_mod O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
3805,show me the airlines between boston and toronto,show me the airlines between boston and toronto,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_airline
3806,oh let's see does eastern airline have a flight from atlanta to washington,ồ để xem hãng hàng không phía đông có chuyến bay từ atlanta đến washington không,O O O O O B-airline_name I-airline_name O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3807,i would like to book a flight on june first from los angeles to pittsburgh in the late afternoon,Tôi muốn đặt một chuyến bay vào tháng 6 trước từ Los angeles đến pittsburgh vào cuối buổi chiều,O O O O O O O O O B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day I-depart_time.period_of_day,atis_flight
3808,may i have a listing of flights from long beach california to columbus ohio on wednesday,may i have a listing of flights from long beach california to columbus ohio on wednesday,O O O O O O O O O B-fromloc.city_name I-fromloc.city_name B-fromloc.state_name O B-toloc.city_name B-toloc.state_name O B-depart_date.day_name,atis_flight
3809,i would like an early morning flight from chicago into seattle on june first on continental airline,i would like an early morning flight from chicago into seattle on june first on continental airline,O O O O O B-depart_time.period_of_day B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number O B-airline_name I-airline_name,atis_flight
3810,what are the flights from san francisco to washington dc,what are the flights from san francisco to washington dc,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_code,atis_flight
3811,all right what do you have from oakland to philadelphia on wednesday,được rồi bạn có gì từ Oakland đến philadelphia vào ngày thứ tư,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
3812,what type of aircraft flies from pittsburgh to baltimore,what type of aircraft flies from pittsburgh to baltimore,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_aircraft
3813,are there any flights from new york to montreal canada leaving on thursday,có chuyến bay nào từ new york đến montreal canada khởi hành vào thứ năm không,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.country_name O O B-depart_date.day_name,atis_flight
3814,list daily flights from boston to oakland using continental airlines,list daily flights from boston to oakland using continental airlines,O O B-flight_days O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name,atis_flight
3815,what airlines fly from boston to pittsburgh,what airlines fly from boston to pittsburgh,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_airline
3816,cheapest round trip airfare from tacoma to orlando,vé máy bay khứ hồi rẻ nhất từ ​​tacoma đến orlando,O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
3817,which transcontinental flight on united airlines from boston to dallas makes a stopover in philadelphia,which transcontinental flight on united airlines from boston to dallas makes a stopover in philadelphia,O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name O O O O B-stoploc.city_name,atis_flight
3818,how much is a round trip fare from memphis to seattle,how much is a round trip fare from memphis to seattle,O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
3819,i want a direct flight from oakland to boston that leaves on a wednesday,i want a direct flight from oakland to boston that leaves on a wednesday,O O O O B-connect O O B-fromloc.city_name O B-toloc.city_name O O O O B-depart_date.day_name,atis_flight
3820,what's the latest flight from houston to dallas,what's the latest flight from houston to dallas,O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3821,which are the flights from denver to baltimore or washington dc,which are the flights from denver to baltimore or washington dc,O O O O O O B-fromloc.city_name O B-toloc.city_name B-or B-toloc.city_name B-toloc.state_code,atis_flight
3822,what about flights from boston to san diego,còn các chuyến bay từ boston đến san diego thì sao,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
3823,i need a flight from san francisco to philadelphia,i need a flight from san francisco to philadelphia,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
3824,how much does it cost to go from downtown to logan airport,how much does it cost to go from downtown to logan airport,O O O O O O O O O O O B-toloc.airport_name I-toloc.airport_name,atis_airfare
3825,show me oakland to dallas flights,chỉ cho tôi các chuyến bay từ Oakland đến dallas,O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
3826,what flights from dallas to houston on sunday,chuyến bay nào từ dallas đến houston vào chủ nhật,O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
3827,show me flights from baltimore to dallas,show me flights from baltimore to dallas,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3828,information on flights from philadelphia to san francisco,thông tin về các chuyến bay từ Philadelphia đến san francisco,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
3829,list all flights from baltimore to san francisco on friday,list all flights from baltimore to san francisco on friday,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name,atis_flight
3830,what are the coach fares for flights from pittsburgh to denver,giá vé xe khách cho các chuyến bay từ pittsburgh đến denver là bao nhiêu,O O O O B-class_type O O O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
3831,i would like to fly from denver to pittsburgh,tôi muốn bay từ denver đến pittsburgh,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3832,list ground transportation in detroit,list ground transportation in detroit,O O O O O B-city_name,atis_ground_service
3833,what is the cheapest flight from long beach to memphis,chuyến bay rẻ nhất từ ​​bãi biển dài đến memphis là gì,O O O O B-cost_relative O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
3834,show me all flights from san francisco to boston philadelphia or baltimore,show me all flights from san francisco to boston philadelphia or baltimore,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.city_name O B-toloc.city_name,atis_flight
3835,flight from denver to philadelphia,flight from denver to philadelphia,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3836,us 3724 baltimore to philadelphia what is the round trip fare,us 3724 baltimore to philadelphia what is the round trip fare,O B-airline_code B-flight_number B-fromloc.city_name O B-toloc.city_name O O O B-round_trip I-round_trip O,atis_airfare
3837,can you show me the economy fare flights from baltimore to dallas,can you show me the economy fare flights from baltimore to dallas,O O O O O O B-economy O O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
3838,what flight from denver to pittsburgh arrives earliest in the morning,what flight from denver to pittsburgh arrives earliest in the morning,O O O O B-fromloc.city_name O B-toloc.city_name O B-arrive_time.period_mod O O B-arrive_time.period_of_day,atis_flight
