,En,VN,IOB,Intent
353,give me nonstop flights from new york city to las vegas,cho tôi các chuyến bay thẳng từ thành phố new york đến las vegas,O O O B-flight_stop O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
354,what is the cheapest fare one way between pittsburgh and denver,giá vé rẻ nhất một chiều giữa pittsburgh và denver là bao nhiêu,O O O O B-cost_relative O B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name,atis_airfare
355,list daily flights from oakland to boston using continental airlines,liệt kê các chuyến bay hàng ngày từ Oakland đến boston bằng các hãng hàng không lục địa,O O B-flight_days O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name,atis_flight
356,what is the earliest flight that i can get from bwi to boston logan,chuyến bay sớm nhất mà tôi có thể đi từ bwi đến boston logan là gì,O O O O B-flight_mod O O O O O O B-fromloc.airport_code O B-toloc.city_name B-toloc.airport_name,atis_flight
357,what northwest airline flights leave denver before noon,những chuyến bay của hãng hàng không tây bắc nào rời denver trước buổi trưa,O O B-airline_name I-airline_name O O B-fromloc.city_name B-depart_time.time_relative B-depart_time.time,atis_flight
358,list the nonstop flights from denver to washington dc,liệt kê các chuyến bay thẳng từ denver đến washington dc,O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code,atis_flight
359,i would like a nonstop flight between pittsburgh and philadelphia leaving in the afternoon and arriving in the vicinity of 5 pm,"tôi muốn có một chuyến bay thẳng giữa pittsburgh và philadosystem, khởi hành vào buổi chiều và đến vào khoảng 5 giờ chiều",O O O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name O O O B-arrive_time.period_of_day O O O O B-arrive_time.time_relative O B-arrive_time.time I-arrive_time.time,atis_flight
360,show me the flights from pittsburgh to baltimore,chỉ cho tôi các chuyến bay từ pittsburgh đến Baltimore,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
361,do i get a meal on the atlanta to bwi flight eastern 210,Tôi có lấy một bữa ăn trên chuyến bay atlanta đến bwi miền đông 210 không,O O O O O B-meal O O B-fromloc.city_name O B-toloc.airport_code O B-airline_name B-flight_number,atis_meal
362,is there an atlanta flight to denver connecting,có chuyến bay atlanta đến denver kết nối không,O O O O B-fromloc.city_name O O B-toloc.city_name B-connect,atis_flight
363,what is the cheapest one way ticket from denver to pittsburgh,vé một chiều rẻ nhất từ ​​Denver đến Pittsburgh là gì,O O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
364,i want to go between boston and washington early in the morning,tôi muốn đi giữa boston và washington vào sáng sớm,O O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.period_mod O O B-depart_time.period_of_day,atis_flight
365,what are the flights from boston to san francisco,các chuyến bay từ boston đến san francisco là gì,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
366,what's the last flight leaving from pittsburgh to oakland,chuyến bay cuối cùng rời khỏi pittsburgh đến Oakland là gì,O O O B-flight_mod O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
367,all round trip flights between new york and miami that are first class,tất cả các chuyến bay khứ hồi giữa New York và Miami là hạng nhất,O O B-round_trip I-round_trip O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-class_type I-class_type,atis_flight
368,show me the flights from boston to pittsburgh on wednesdays and thursdays,chỉ cho tôi các chuyến bay từ boston đến pittsburgh vào các ngày thứ tư và thứ năm,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-depart_date.day_name,atis_flight
369,what are the flights on january first 1992 from boston to san francisco,các chuyến bay vào ngày 1 tháng 1 năm 1992 từ boston đến san francisco là gì,O O O O O O B-depart_date.month_name B-depart_date.day_number B-depart_date.year O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
370,i'd like to have flight from denver to pittsburgh,tôi muốn có chuyến bay từ denver đến pittsburgh,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
371,show me all flights arriving to denver from oakland,chỉ cho tôi tất cả các chuyến bay đến denver từ Oakland,O O O O O O O B-toloc.city_name O B-fromloc.city_name,atis_flight
372,give me the flights from milwaukee to st. louis leaving sunday morning,cho tôi các chuyến bay từ milwaukee đến st. louis rời sáng chủ nhật,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day,atis_flight
373,yes what flights will be used on july seventh in the morning from atlanta to boston,"vâng, những chuyến bay nào sẽ được sử dụng vào sáng ngày 7 tháng 7 từ atlanta đến boston",O O O O O O O O B-depart_date.month_name B-depart_date.day_number O O B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name,atis_flight
374,show me the flights from new york to los angeles with stop in milwaukee,chỉ cho tôi các chuyến bay từ new york đến los angeles có điểm dừng ở milwaukee,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-stoploc.city_name,atis_flight
375,show me flights from pittsburgh to san francisco,chỉ cho tôi các chuyến bay từ pittsburgh đến san francisco,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
376,round trip houston to las vegas nonstop,chuyến đi khứ hồi houston đến las vegas không ngừng,O B-round_trip I-round_trip B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-flight_stop,atis_flight
377,what is the earliest flight from ontario to memphis,chuyến bay sớm nhất từ ​​Ontario đến Memphis là gì,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name,atis_flight
378,what's the lowest round trip fare from dallas to atlanta,giá vé khứ hồi thấp nhất từ ​​dallas đến atlanta là bao nhiêu,O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
379,what flights are available from denver to philadelphia on wednesday,có những chuyến bay nào từ denver đến philadelphia vào ngày thứ tư,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
380,show me airlines going from pittsburgh going to denver and then continuing to san francisco on monday,chỉ cho tôi các hãng hàng không đi từ pittsburgh đến denver và sau đó tiếp tục đến san francisco vào thứ hai,O O O O O O B-fromloc.city_name O O B-toloc.city_name O O O O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name,atis_airline
381,please show me all the flights from indianapolis to san diego tomorrow,vui lòng chỉ cho tôi tất cả các chuyến bay từ indianapolis đến san diego vào ngày mai,O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_date.today_relative,atis_flight
382,all flights and fares from denver to pittsburgh on us air number 1039 on a thursday,tất cả các chuyến bay và giá vé từ denver đến pittsburgh trên máy bay số 1039 của chúng tôi vào một ngày thứ năm,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name O B-flight_number O O B-depart_date.day_name atis_flight #,atis_airfare
383,list least expensive flight from dallas to baltimore,liệt kê chuyến bay rẻ nhất từ ​​dallas đến Baltimore,O O B-cost_relative I-cost_relative O O B-fromloc.city_name O B-toloc.city_name,atis_flight
384,give me the flights from pittsburgh to los angeles thursday evening,cho tôi các chuyến bay từ pittsburgh đến Los Angeles vào tối thứ năm,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day,atis_flight
385,how much is a first class ticket from washington to san francisco leaving on friday,nhất giá vé từ washington đến san francisco khởi động vào thứ sáu là bao nhiêu,O O O O O B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_date.day_name,atis_airfare
386,give me the least expensive first class round trip ticket on us air from cleveland to miami,cho tôi vé khứ hồi hạng nhất rẻ nhất với đường bay từ cleveland đến miami,O O O O B-cost_relative I-cost_relative B-class_type I-class_type B-round_trip I-round_trip O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name,atis_airfare
387,okay i need to get a flight from houston to seattle,được rồi tôi cần đáp một chuyến bay từ houston đến Seattle,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
388,what are the flights from kansas city to burbank on saturday may twenty two on southwest,các chuyến bay từ thành phố kansas đến burbank vào thứ bảy ngày 23 tháng 5 ở phía tây nam là gì,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O B-airline_name,atis_flight
389,please list the flight times from newark to boston,vui lòng liệt kê thời gian bay từ newark đến boston,O O O O B-flight_time I-flight_time O B-fromloc.city_name O B-toloc.city_name,atis_flight_time
390,all flights from boston to washington,tất cả các chuyến bay từ boston đến washington,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
391,show me fares less than 400 dollars for flights from dallas to baltimore,cho tôi xem giá vé dưới 400 đô la cho các chuyến bay từ dallas đến Baltimore,O O O O B-cost_relative O B-fare_amount I-fare_amount O O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
392,a first class flight to san francisco on american airlines tuesday next week,a first class flight to san francisco on american airlines tuesday next week,O O B-class_type I-class_type O O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name B-depart_date.day_name B-depart_date.date_relative O,atis_flight
393,show all flights between san francisco and philadelphia for september fifteenth,hiển thị tất cả các chuyến bay giữa san francisco và philadelphia vào ngày 15 tháng 9,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number,atis_flight
394,what is the earliest american airlines flight leaving philadelphia for dallas,chuyến bay của hãng hàng không Mỹ sớm nhất rời philad Philadelphia đến dallas là gì,O O O O B-flight_mod B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name,atis_flight
395,i want all flights from atlanta to washington dc on thursday,tôi muốn tất cả các chuyến bay từ atlanta đến washington dc vào thứ năm,O O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O B-depart_date.day_name,atis_flight
396,what is the earliest flight from boston to philadelphia,chuyến bay sớm nhất từ ​​boston đến philadelphia là gì,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name,atis_flight
397,show me the flights from baltimore to atlanta,chỉ cho tôi các chuyến bay từ Baltimore đến Atlanta,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
398,i need to fly from washington to san francisco but i'd like to stop over at dallas can you tell me a schedule of flights that will do that,"tôi cần bay từ washington đến san francisco nhưng tôi muốn dừng lại ở dallas, bạn có thể cho tôi biết lịch trình các chuyến bay sẽ thực hiện điều đó được không",O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O O O B-stoploc.city_name O O O O O B-flight_time O O O O O O,atis_flight
